Part_ID,Session,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct,Verb_Freq_Std,Lang_Group,Interface,Timing,Months_Std
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.3375691745135397,L2L,No,Late,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.6294526363092482,L2L,No,Late,NA
H43,1,L2L 4th/5th,5,NA,136,3,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.5488621285572381,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,0.9510218535008612,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,2.2603346453747495,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.6904215157752501,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.23264888089851757,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.772402162821817,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.3375691745135397,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.6294526363092482,L2L,No,Late,NA
H73,1,L2L 4th/5th,4,10,125,3,5,NA,6,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.5488621285572381,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,0.9510218535008612,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,2.2603346453747495,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.6904215157752501,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.23264888089851757,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.772402162821817,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.3375691745135397,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.6294526363092482,L2L,No,Late,NA
H74,1,L2L 4th/5th,4,10,121,5,4,NA,5,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.5488621285572381,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,0.9510218535008612,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,2.2603346453747495,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.6904215157752501,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.23264888089851757,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.772402162821817,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.3375691745135397,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.6294526363092482,L2L,No,Late,NA
H75,1,L2L 4th/5th,4,10,120,2,2,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.5488621285572381,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,0.9510218535008612,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,2.2603346453747495,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.6904215157752501,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.23264888089851757,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.772402162821817,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.3375691745135397,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.6294526363092482,L2L,No,Late,NA
H76,1,L2L 4th/5th,4,10,126,1,4,3,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.5488621285572381,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,0.9510218535008612,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,2.2603346453747495,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.6904215157752501,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.23264888089851757,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.772402162821817,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.3375691745135397,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.6294526363092482,L2L,No,Late,NA
H78,1,L2L 4th/5th,4,10,123,2,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.5488621285572381,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H02,1,L2L 7th/8th,8,NA,175,2,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H03,1,L2L 7th/8th,8,14,170,2,4,3,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,0.9507220830116172,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,2.2596221679274593,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.6902038888145166,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.2325755479161131,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-18,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.7721586948369437,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.3374627697277557,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.6292542272779017,L2L,No,Late,NA
H04,1,L2L 7th/8th,8,NA,166,1,4,NA,8,Forced Choice,FCT-28,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,5,0.2,-0.5486891223658458,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-10,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-14,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-22,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-26,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H06,1,L2L 7th/8th,8,NA,174,2,4,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-02,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,0.9507220830116172,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-06,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,2.2596221679274593,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.6902038888145166,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-14,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ir,603647,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.2325755479161131,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-18,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,abrir,143932,Regular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.7721586948369437,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-22,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,poner,514285,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.3374627697277557,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-26,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,escribir,265684,Regular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.6292542272779017,L2L,No,Late,NA
H08,1,L2L 7th/8th,8,NA,168,1,6,NA,8,Forced Choice,FCT-28,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,salir,334324,Irregular,"Hindi, Mandarin",Yes,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,7,0.14285714285714285,-0.5486891223658458,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-02,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,0.9507220830116172,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-06,1,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,2.2596221679274593,L2L,No,Late,NA
H09,1,L2L 7th/8th,8,NA,168,1,4,NA,7,Forced Choice,FCT-10,0,NA,NA,NA,NA,NA,NA,NA,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.05739448061548743,L2L,7th/8th grade,5,0.2,-0.6902038888145166,L2L,No,Late,NA
